Var1	Var2
8	5
5.01234038165675	5
5	4.98238911689897
4.98792933249627	5
5	5.01775690896222
5.01234038165675	5
8	5
-2.40515688114821	15
-5	12.6964757234749
-6.2696630405442	15
-5	16.5497755639172
-2.40515688114821	15
8	5
6.05482739292032	20
5	19.2348567216173
3.94448949716306	20
5	20.8244262813547
6.05482739292032	20
8	5
-4.12335128824864	25
-5	23.9639406163926
-6.42418434016718	25
-5	25.8621469300562
-4.12335128824864	25
8	5
16.2230696039979	25
15	23.4070188139772
