Var1	Var2
-15	-7.66559549407704
26	22
-15	-1.26803919704342
-13.6511763248669	0
-10	2.65018396736103
-7.77572710913299	0
-5	-2.40389575199818
0	-2.40032618280309
5	-1.02031271718356
6.1923540625521	0
5	1.4059289263093
3.57012055370225	5
0	7.11676636418185
-4.4425568537735	5
-5	4.1802536636406
-6.08150201685005	5
-5	6.62274246511467
-4.19560424504315	10
-3.7350843349354	15
-0.434119171302018	20
0	22.1181480642066
3.51330642898791	25
0	25.6711066043303
-1.07275286159236	30
26	3
45	-1.49549195857088
43.4601644620645	0
45	1.91124568193233
26	3
-15	11.2369146954887
-12.2064123020844	15
-15	18.1181975336202
26	20
45	18.4965677728643
40	16.8822817937117
36.6318998656849	15
35	13.4722331852152
30	11.29172635923
28.1365573808203	10
25	7.19346328725078
20	9.12562826568662
18.7750511542472	5
20	2.72233910381487
25	2.51192025293658
30	0.430120479970141
35	2.44167907920454
37.7567609082739	0
35	-3.72137976158841
33.841535340586	-5
30.0070165421062	-10
30.9669279436151	-15
35	-17.8926527957399
37.8256315339635	-20
26	9
-15	24.3863317253949
-10.4317103995818	25
-10	25.0172069354617
-9.72704907570671	25
-7.40419397237636	20
-5.43857877997814	15
-7.26267303580652	10
-10	7.95001305279474
-15	8.19550133174886
26	3
24.4080492927501	30
25	27.9395487319377
25.6668862426697	30
26	19
32.6425146643684	30
32.1594501970644	25
30	22.9121839820421
25.7165005243709	20
25	18.7801590301943
24.3441484446473	20
22.7638690581434	25
20	25.9573019724772
19.3765519571571	25
17.480009087924	20
17.7583358910498	15
20	10.4323402746028
25	12.9475157487952
26.449573370722	15
30	17.7969631694365
35	16.8845024068376
36.6298211944953	20
38.5845078786947	25
36.9008298524061	30
26	3
45	27.4805353399055
41.6261667611538	25
45	21.1681685676782
26	5
-6.81598728696338	-15
-5	-16.7743556073334
-0.733609623334257	-15
-5	-10.2952575436932
-6.81598728696338	-15
26	7
3.82368403964459	-15
5	-15.4077854851883
10	-19.2279408467095
11.6927761034345	-15
10	-12.6643059031802
5	-14.6406442438941
3.82368403964459	-15
26	5
19.6912243967905	-15
20	-15.4512384620722
20.3665532199497	-15
20	-13.9677648400027
19.6912243967905	-15
26	5
40.9872675540574	-15
40	-15.9120014108288
