Var1	Var2
21.3780944302674	-15
20	-13.6466925671781
19.3229639120652	-15
20.5	7
17.3273065809719	-5
20	-7.74057006110785
22.4288658685879	-5
20.6783281026868	0
20	0.924019726456698
17.6475217206025	0
17.3273065809719	-5
20.5	5
4.31052616583177	0
5	-3.53238761425302
6.13483193464949	0
5	0.69492683322016
4.31052616583177	0
20.5	5
39.369523554218	0
40	-1.46686412085048
40.885929120726	0
40	0.881169041695517
39.369523554218	0
20.5	5
-11.0068413279321	5
-10	2.15186323360315
-7.70120406696708	5
-10	6.0394878696055
-11.0068413279321	5
20.5	5
-3.00395133138404	5
0	2.43719490711247
2.57422606313228	5
0	6.50901245452206
-3.00395133138404	5
20.5	5
9.66390497019023	5
10	4.42057670746162
10.1465251820293	5
10	5.30021122302133
9.66390497019023	5
20.5	5
8.45621376031355	15
10	13.3532175514048
11.1841565399344	15
10	18.0968567961843
8.45621376031355	15
20.5	5
38.7685965760096	15
40	13.4909712790542
40.3529735191163	15
40	15.4106894413593
38.7685965760096	15
20.5	5
-8.24387390785282	20
-5	16.8093499671605
-2.41340027577187	20
-5	22.5116294132982
-8.24387390785282	20
20.5	5
24.3963505445474	25
25	22.5156685843509
26.5232514844028	25
25	25.423996185185
24.3963505445474	25
20.5	5
39.6318751303549	25
40	24.4335253241617
42.5652721681097	25
40	25.4370746856762
39.6318751303549	25
21	3
45	-14.0869821353584
41.2203130660352	-15
45	-16.192330825227
21	3
-15	24.9232293938944
-14.630918009264	25
-15	25.2917499734179
21	2
44.2512494251185	30
45	27.9562644832653
21	5
18.1692889295018	-5
20	-6.87720443902263
21.6636968545371	-5
20	-0.0898613048911088
18.1692889295018	-5
21	5
-10.2672545288248	5
-10	4.24399463111507
-9.38981087992402	5
-10	5.27592018037346
-10.2672545288248	5
21	5
-1.75615912566484	5
0	3.50174218731396
1.50493469886249	5
0	5.88219338478091
-1.75615912566484	5
21	5
9.68448586048084	15
10	14.6634358216917
10.2420141611246	15
10	15.6329257782869
9.68448586048084	15
21	5
-7.49401899219297	20
-5	17.5469016350854
-3.0113194838402	20
-5	21.9310403659502
-7.49401899219297	20
21.5	3
45	-14.7745905105644
44.0668558250548	-15
45	-15.2943673864018
21.5	5
19.0112712780317	-5
20	-6.01383881693741
20.8985278404864	-5
20	-2.34813688793551
19.0112712780317	-5
21.5	5
-0.508366919945636	5
0	4.56628946751546
0.435643334592705	5
0	5.25537431503976
-0.508366919945636	5
21.5	5
-6.74416407653312	20
-5	18.2844533030103
-3.60923869190854	20
-5	21.3504513186021
-6.74416407653312	20
22	5
19.8532536265615	-5
20	-5.1504731948522
20.1333588264356	-5
20	-4.60641247097992
19.8532536265615	-5
22	5
-5.99430916087326	20
-5	19.0220049709352
-4.20715789997687	20
-5	20.769862271254
-5.99430916087326	20
22.5	5
-5.24445424521341	20
-5	19.7595566388602
-4.8050771080452	20
-5	20.1892732239059
-5.24445424521341	20
