Var1	Var2
45	-7.63716058530078
41.9663347822299	-5
40	-1.62900096354575
35	-3.35317717910362
32.8428879678824	-5
31.9694703284025	-10
30	-12.3541938476651
25	-11.0117989733988
22.1133512923291	-15
21.9184333046455	-20
80	3
45	0.367779627233498
43.4777519607247	0
45	-0.602851656499446
80	5
-15	20.9081033014344
-10	23.4527468603412
-5	23.6543541026753
-2.12796793208958	25
-2.64573931922211	30
80	3
2.78047951032291	30
5	28.3858126657015
7.89459957355892	30
90	3
13.9489908900525	-20
10	-18.0382736469564
6.59650871683575	-20
90	3
33.0029988030045	-20
35	-17.0352749490798
35.7009022499064	-20
90	8
45	-11.0471645502531
44.040266645443	-10
40	-6.7043016964985
36.0659704803674	-10
35	-11.3537268827843
32.1137762994095	-15
30	-16.2528345784675
25.0140639973696	-20
90	5
-15	22.070474995743
-10.3570815340502	25
-10	25.6761610165536
-5	25.6148915057754
-4.17164640748616	30
90	3
4.38409682921362	30
5	29.5520730256551
5.80323342983476	30
100	3
12.9914776116517	-20
10	-18.5139341597116
7.42175450424953	-20
100	3
30.6579407441309	-20
30	-19.1790163874332
28.9076084744098	-20
100	5
45	-15.4666910362452
43.0932156536429	-15
40	-11.5165583544636
37.3805820643261	-15
36.5239645856219	-20
100	4
-15	23.2328466900516
-12.199290423191	25
-10	29.1645235231689
-8.28101677529136	30
110	3
12.0339643332509	-20
10	-18.9895946724668
8.24700029166331	-20
110	3
45	-17.1230573633433
40	-15.7207892024011
37.3470269213373	-20
110	3
-15	24.3952183843601
-14.0414993123319	25
-12.0404760830629	30
120	3
11.07645105485	-20
10	-19.4652551852221
9.07224607907709	-20
120	3
45	-18.7794236904415
40	-17.0483779602433
38.1700892570528	-20
120	2
-15	29.1159718030539
-14.7235616675504	30
130	3
10.1189377764492	-20
10	-19.9409156979773
9.89749186649087	-20
130	3
44.11497300737	-20
40	-18.3759667180855
38.9931515927682	-20
140	3
40.7511306746758	-20
40	-19.7035554759277
39.8162139284837	-20
